,Date,Veg_type,Depth,avg_daily_temp2
4062,4/28/2023,M3t,0,-14.29
4063,4/28/2023,W1,-40,-14.00
4064,4/28/2023,W1,-15,-14.00
4065,4/28/2023,W1,0,-14.27
4066,4/28/2023,W2,-40,-13.81
4067,4/28/2023,W2,-15,-14.19
4068,4/28/2023,W2,0,-14.86
4069,4/29/2023,A1t,-40,-14.50
4070,4/29/2023,A1t,-15,-14.83
4071,4/29/2023,A1t,0,-15.25
4072,4/29/2023,M1,-40,-14.92
4073,4/29/2023,M1,-15,-14.79
4074,4/29/2023,M1,0,-15.00
4075,4/29/2023,M3,-40,-14.96
4076,4/29/2023,M3,-15,-14.63
4077,4/29/2023,M3,0,-14.71
4078,4/29/2023,M3t,-40,-13.50
4079,4/29/2023,M3t,-15,-13.75
4080,4/29/2023,M3t,0,-14.00
4081,4/29/2023,W1,-40,-13.81
4082,4/29/2023,W1,-15,-13.96
4083,4/29/2023,W1,0,-14.00
4084,4/29/2023,W2,-40,-13.67
4085,4/29/2023,W2,-15,-14.00
4086,4/29/2023,W2,0,-14.61
4087,4/30/2023,A1t,-40,-14.50
4088,4/30/2023,A1t,-15,-14.67
4089,4/30/2023,A1t,0,-14.79
4090,4/30/2023,M1,-40,-14.46
4091,4/30/2023,M1,-15,-14.08
4092,4/30/2023,M1,0,-13.58
4093,4/30/2023,M3,-40,-14.54
4094,4/30/2023,M3,-15,-14.13
4095,4/30/2023,M3,0,-13.79
4096,4/30/2023,M3t,-40,-13.33
4097,4/30/2023,M3t,-15,-13.33
4098,4/30/2023,M3t,0,-13.75
4099,4/30/2023,W1,-40,-13.73
4100,4/30/2023,W1,-15,-13.60
4101,4/30/2023,W1,0,-13.71
4102,4/30/2023,W2,-40,-13.58
4103,4/30/2023,W2,-15,-13.72
4104,4/30/2023,W2,0,-14.22
4105,5/1/2023,A1t,-40,-14.42
4106,5/1/2023,A1t,-15,-14.33
4107,5/1/2023,A1t,0,-14.46
4108,5/1/2023,M1,-40,-14.08
4109,5/1/2023,M1,-15,-13.33
4110,5/1/2023,M1,0,-12.67
4111,5/1/2023,M3,-40,-14.13
4112,5/1/2023,M3,-15,-13.38
4113,5/1/2023,M3,0,-12.92
4114,5/1/2023,M3t,-40,-13.21
4115,5/1/2023,M3t,-15,-12.92
4116,5/1/2023,M3t,0,-13.21
4117,5/1/2023,W1,-40,-13.42
4118,5/1/2023,W1,-15,-13.17
4119,5/1/2023,W1,0,-13.10
4120,5/1/2023,W2,-40,-13.28
4121,5/1/2023,W2,-15,-13.25
4122,5/1/2023,W2,0,-13.58
4123,5/2/2023,A1t,-40,-14.00
4124,5/2/2023,A1t,-15,-13.96
4125,5/2/2023,A1t,0,-13.96
4126,5/2/2023,M1,-40,-13.58
4127,5/2/2023,M1,-15,-12.71
4128,5/2/2023,M1,0,-11.67
4129,5/2/2023,M3,-40,-13.58
4130,5/2/2023,M3,-15,-12.58
4131,5/2/2023,M3,0,-11.88
4132,5/2/2023,M3t,-40,-13.00
4133,5/2/2023,M3t,-15,-12.54
4134,5/2/2023,M3t,0,-12.75
4135,5/2/2023,W1,-40,-13.17
4136,5/2/2023,W1,-15,-12.77
4137,5/2/2023,W1,0,-12.58
4138,5/2/2023,W2,-40,-12.89
4139,5/2/2023,W2,-15,-12.69
4140,5/2/2023,W2,0,-12.89
4141,5/3/2023,A1t,-40,-13.75
4142,5/3/2023,A1t,-15,-13.54
4143,5/3/2023,A1t,0,-13.42
4144,5/3/2023,M1,-40,-13.00
4145,5/3/2023,M1,-15,-11.96
4146,5/3/2023,M1,0,-10.92
4147,5/3/2023,M3,-40,-13.04
4148,5/3/2023,M3,-15,-11.83
4149,5/3/2023,M3,0,-11.08
4150,5/3/2023,M3t,-40,-12.50
4151,5/3/2023,M3t,-15,-12.08
4152,5/3/2023,M3t,0,-12.21
4153,5/3/2023,W1,-40,-12.75
4154,5/3/2023,W1,-15,-12.25
4155,5/3/2023,W1,0,-12.04
4156,5/3/2023,W2,-40,-12.50
4157,5/3/2023,W2,-15,-12.08
4158,5/3/2023,W2,0,-12.19
4159,5/4/2023,A1t,-40,-13.50
4160,5/4/2023,A1t,-15,-13.13
4161,5/4/2023,A1t,0,-12.92
4162,5/4/2023,M1,-40,-12.54
4163,5/4/2023,M1,-15,-11.46
4164,5/4/2023,M1,0,-10.67
4165,5/4/2023,M3,-40,-12.54
4166,5/4/2023,M3,-15,-11.25
4167,5/4/2023,M3,0,-10.58
4168,5/4/2023,M3t,-40,-12.33
4169,5/4/2023,M3t,-15,-11.71
4170,5/4/2023,M3t,0,-11.88
4171,5/4/2023,W1,-40,-12.44
4172,5/4/2023,W1,-15,-11.83
4173,5/4/2023,W1,0,-11.60
4174,5/4/2023,W2,-40,-12.06
4175,5/4/2023,W2,-15,-11.67
4176,5/4/2023,W2,0,-11.75
4177,5/5/2023,A1t,-40,-13.00
4178,5/5/2023,A1t,-15,-12.71
4179,5/5/2023,A1t,0,-12.58
4180,5/5/2023,M1,-40,-12.08
4181,5/5/2023,M1,-15,-11.04
4182,5/5/2023,M1,0,-10.17
4183,5/5/2023,M3,-40,-12.13
4184,5/5/2023,M3,-15,-10.75
4185,5/5/2023,M3,0,-10.13
4186,5/5/2023,M3t,-40,-11.96
4187,5/5/2023,M3t,-15,-11.33
4188,5/5/2023,M3t,0,-11.46
4189,5/5/2023,W1,-40,-12.19
4190,5/5/2023,W1,-15,-11.56
4191,5/5/2023,W1,0,-11.25
4192,5/5/2023,W2,-40,-11.69
4193,5/5/2023,W2,-15,-11.19
4194,5/5/2023,W2,0,-11.25
4195,5/6/2023,A1t,-40,-12.83
4196,5/6/2023,A1t,-15,-12.38
4197,5/6/2023,A1t,0,-12.25
4198,5/6/2023,M1,-40,-11.75
4199,5/6/2023,M1,-15,-10.58
4200,5/6/2023,M1,0,-9.83
4201,5/6/2023,M3,-40,-11.75
4202,5/6/2023,M3,-15,-10.50
4203,5/6/2023,M3,0,-9.88
4204,5/6/2023,M3t,-40,-11.75
4205,5/6/2023,M3t,-15,-11.00
4206,5/6/2023,M3t,0,-11.13
4207,5/6/2023,W1,-40,-11.77
4208,5/6/2023,W1,-15,-11.17
4209,5/6/2023,W1,0,-10.94
4210,5/6/2023,W2,-40,-11.39
4211,5/6/2023,W2,-15,-10.78
4212,5/6/2023,W2,0,-10.94
4213,5/7/2023,A1t,-40,-12.50
4214,5/7/2023,A1t,-15,-12.08
4215,5/7/2023,A1t,0,-11.83
4216,5/7/2023,M1,-40,-11.38
4217,5/7/2023,M1,-15,-10.46
4218,5/7/2023,M1,0,-9.67
4219,5/7/2023,M3,-40,-11.42
4220,5/7/2023,M3,-15,-10.25
4221,5/7/2023,M3,0,-9.67
4222,5/7/2023,M3t,-40,-11.46
4223,5/7/2023,M3t,-15,-10.79
4224,5/7/2023,M3t,0,-10.96
4225,5/7/2023,W1,-40,-11.69
4226,5/7/2023,W1,-15,-11.00
4227,5/7/2023,W1,0,-10.73
4228,5/7/2023,W2,-40,-11.11
4229,5/7/2023,W2,-15,-10.64
4230,5/7/2023,W2,0,-10.64
4231,5/8/2023,A1t,-40,-12.25
4232,5/8/2023,A1t,-15,-11.79
4233,5/8/2023,A1t,0,-11.67
4234,5/8/2023,M1,-40,-11.21
4235,5/8/2023,M1,-15,-10.04
4236,5/8/2023,M1,0,-9.25
4237,5/8/2023,M3,-40,-11.21
4238,5/8/2023,M3,-15,-9.96
4239,5/8/2023,M3,0,-9.33
4240,5/8/2023,M3t,-40,-11.25
4241,5/8/2023,M3t,-15,-10.50
4242,5/8/2023,M3t,0,-10.63
4243,5/8/2023,W1,-40,-11.27
4244,5/8/2023,W1,-15,-10.67
4245,5/8/2023,W1,0,-10.44
4246,5/8/2023,W2,-40,-10.86
4247,5/8/2023,W2,-15,-10.28
4248,5/8/2023,W2,0,-10.47
4249,5/9/2023,A1t,-40,-12.00
4250,5/9/2023,A1t,-15,-11.54
4251,5/9/2023,A1t,0,-11.29
4252,5/9/2023,M1,-40,-10.79
4253,5/9/2023,M1,-15,-9.92
4254,5/9/2023,M1,0,-9.00
4255,5/9/2023,M3,-40,-10.92
4256,5/9/2023,M3,-15,-9.71
4257,5/9/2023,M3,0,-9.13
4258,5/9/2023,M3t,-40,-11.13
4259,5/9/2023,M3t,-15,-10.33
4260,5/9/2023,M3t,0,-10.46
4261,5/9/2023,W1,-40,-11.23
4262,5/9/2023,W1,-15,-10.63
4263,5/9/2023,W1,0,-10.23
4264,5/9/2023,W2,-40,-10.69
4265,5/9/2023,W2,-15,-10.14
4266,5/9/2023,W2,0,-10.14
4267,5/10/2023,A1t,-40,-11.83
4268,5/10/2023,A1t,-15,-11.29
4269,5/10/2023,A1t,0,-11.21
4270,5/10/2023,M1,-40,-10.75
4271,5/10/2023,M1,-15,-9.54
4272,5/10/2023,M1,0,-8.83
4273,5/10/2023,M3,-40,-10.71
4274,5/10/2023,M3,-15,-9.46
4275,5/10/2023,M3,0,-8.88
4276,5/10/2023,M3t,-40,-10.75
4277,5/10/2023,M3t,-15,-10.04
4278,5/10/2023,M3t,0,-10.25
4279,5/10/2023,W1,-40,-10.88
4280,5/10/2023,W1,-15,-10.19
4281,5/10/2023,W1,0,-10.08
4282,5/10/2023,W2,-40,-10.39
4283,5/10/2023,W2,-15,-9.86
4284,5/10/2023,W2,0,-10.00
4285,5/11/2023,A1t,-40,-11.50
4286,5/11/2023,A1t,-15,-11.08
4287,5/11/2023,A1t,0,-10.79
4288,5/11/2023,M1,-40,-10.29
4289,5/11/2023,M1,-15,-9.33
4290,5/11/2023,M1,0,-8.42
4291,5/11/2023,M3,-40,-10.46
4292,5/11/2023,M3,-15,-9.21
4293,5/11/2023,M3,0,-8.63
4294,5/11/2023,M3t,-40,-10.75
4295,5/11/2023,M3t,-15,-9.96
4296,5/11/2023,M3t,0,-9.96
4297,5/11/2023,W1,-40,-10.75
4298,5/11/2023,W1,-15,-10.13
4299,5/11/2023,W1,0,-9.75
4300,5/11/2023,W2,-40,-10.19
4301,5/11/2023,W2,-15,-9.64
4302,5/11/2023,W2,0,-9.69
4303,5/12/2023,A1t,-40,-11.42
4304,5/12/2023,A1t,-15,-10.79
4305,5/12/2023,A1t,0,-10.63
4306,5/12/2023,M1,-40,-10.25
4307,5/12/2023,M1,-15,-9.00
4308,5/12/2023,M1,0,-8.25
4309,5/12/2023,M3,-40,-10.17
4310,5/12/2023,M3,-15,-9.00
4311,5/12/2023,M3,0,-8.38
4312,5/12/2023,M3t,-40,-10.38
4313,5/12/2023,M3t,-15,-9.54
4314,5/12/2023,M3t,0,-9.75
4315,5/12/2023,W1,-40,-10.63
4316,5/12/2023,W1,-15,-9.81
4317,5/12/2023,W1,0,-9.52
4318,5/12/2023,W2,-40,-10.06
4319,5/12/2023,W2,-15,-9.39
4320,5/12/2023,W2,0,-9.47
4321,5/13/2023,A1t,-40,-11.00
4322,5/13/2023,A1t,-15,-10.54
4323,5/13/2023,A1t,0,-10.25
4324,5/13/2023,M1,-40,-9.79
4325,5/13/2023,M1,-15,-8.75
4326,5/13/2023,M1,0,-8.00
4327,5/13/2023,M3,-40,-10.00
4328,5/13/2023,M3,-15,-8.79
4329,5/13/2023,M3,0,-8.17
4330,5/13/2023,M3t,-40,-10.25
4331,5/13/2023,M3t,-15,-9.50
4332,5/13/2023,M3t,0,-9.50
4333,5/13/2023,W1,-40,-10.27
4334,5/13/2023,W1,-15,-9.63
4335,5/13/2023,W1,0,-9.29
4336,5/13/2023,W2,-40,-9.75
4337,5/13/2023,W2,-15,-9.19
4338,5/13/2023,W2,0,-9.22
4339,5/14/2023,A1t,-40,-11.00
4340,5/14/2023,A1t,-15,-10.29
4341,5/14/2023,A1t,0,-9.92
4342,5/14/2023,M1,-40,-9.67
4343,5/14/2023,M1,-15,-8.04
4344,5/14/2023,M1,0,-6.00
4345,5/14/2023,M3,-40,-9.71
4346,5/14/2023,M3,-15,-8.00
4347,5/14/2023,M3,0,-6.00
4348,5/14/2023,M3t,-40,-10.04
4349,5/14/2023,M3t,-15,-8.75
4350,5/14/2023,M3t,0,-7.38
4351,5/14/2023,W1,-40,-10.17
4352,5/14/2023,W1,-15,-9.17
4353,5/14/2023,W1,0,-7.77
4354,5/14/2023,W2,-40,-9.61
4355,5/14/2023,W2,-15,-8.67
4356,5/14/2023,W2,0,-8.08
4357,5/15/2023,A1t,-40,-10.00
4358,5/15/2023,A1t,-15,-8.33
4359,5/15/2023,A1t,0,-6.33
4360,5/15/2023,M1,-40,-8.38
4361,5/15/2023,M1,-15,-5.04
4362,5/15/2023,M1,0,-1.33
4363,5/15/2023,M3,-40,-8.38
4364,5/15/2023,M3,-15,-4.79
4365,5/15/2023,M3,0,-2.04
4366,5/15/2023,M3t,-40,-8.83
4367,5/15/2023,M3t,-15,-4.71
4368,5/15/2023,M3t,0,-2.25
4369,5/15/2023,W1,-40,-8.96
4370,5/15/2023,W1,-15,-6.13
4371,5/15/2023,W1,0,-3.54
4372,5/15/2023,W2,-40,-8.69
4373,5/15/2023,W2,-15,-6.53
4374,5/15/2023,W2,0,-5.08
4375,5/16/2023,A1t,-40,-8.83
4376,5/16/2023,A1t,-15,-6.67
4377,5/16/2023,A1t,0,-4.83
4378,5/16/2023,M1,-40,-7.21
4379,5/16/2023,M1,-15,-4.42
4380,5/16/2023,M1,0,-2.58
4381,5/16/2023,M3,-40,-7.17
4382,5/16/2023,M3,-15,-4.25
4383,5/16/2023,M3,0,-2.96
4384,5/16/2023,M3t,-40,-7.46
4385,5/16/2023,M3t,-15,-3.92
4386,5/16/2023,M3t,0,-2.71
4387,5/16/2023,W1,-40,-7.56
4388,5/16/2023,W1,-15,-4.85
4389,5/16/2023,W1,0,-3.10
4390,5/16/2023,W2,-40,-7.56
4391,5/16/2023,W2,-15,-5.33
4392,5/16/2023,W2,0,-4.47
4393,5/17/2023,A1t,-40,-8.08
4394,5/17/2023,A1t,-15,-6.00
4395,5/17/2023,A1t,0,-4.83
4396,5/17/2023,M1,-40,-7.00
4397,5/17/2023,M1,-15,-4.96
4398,5/17/2023,M1,0,-3.75
4399,5/17/2023,M3,-40,-7.00
4400,5/17/2023,M3,-15,-4.92
4401,5/17/2023,M3,0,-4.21
4402,5/17/2023,M3t,-40,-6.88
4403,5/17/2023,M3t,-15,-4.08
4404,5/17/2023,M3t,0,-3.38
4405,5/17/2023,W1,-40,-7.02
4406,5/17/2023,W1,-15,-5.08
4407,5/17/2023,W1,0,-4.17
4408,5/17/2023,W2,-40,-7.19
4409,5/17/2023,W2,-15,-5.72
4410,5/17/2023,W2,0,-5.47
4411,5/18/2023,A1t,-40,-7.67
4412,5/18/2023,A1t,-15,-6.25
4413,5/18/2023,A1t,0,-5.42
4414,5/18/2023,M1,-40,-6.96
4415,5/18/2023,M1,-15,-4.92
4416,5/18/2023,M1,0,-3.25
4417,5/18/2023,M3,-40,-7.00
4418,5/18/2023,M3,-15,-4.96
4419,5/18/2023,M3,0,-3.83
4420,5/18/2023,M3t,-40,-6.75
4421,5/18/2023,M3t,-15,-4.46
4422,5/18/2023,M3t,0,-4.08
4423,5/18/2023,W1,-40,-7.00
4424,5/18/2023,W1,-15,-5.38
4425,5/18/2023,W1,0,-4.58
4426,5/18/2023,W2,-40,-7.08
4427,5/18/2023,W2,-15,-5.72
4428,5/18/2023,W2,0,-5.50
4429,5/19/2023,A1t,-40,-7.50
4430,5/19/2023,A1t,-15,-6.25
4431,5/19/2023,A1t,0,-5.71
4432,5/19/2023,M1,-40,-6.50
4433,5/19/2023,M1,-15,-4.46
4434,5/19/2023,M1,0,-2.67
4435,5/19/2023,M3,-40,-6.50
4436,5/19/2023,M3,-15,-4.46
4437,5/19/2023,M3,0,-2.79
4438,5/19/2023,M3t,-40,-6.54
4439,5/19/2023,M3t,-15,-4.46
4440,5/19/2023,M3t,0,-3.54
4441,5/19/2023,W1,-40,-6.88
4442,5/19/2023,W1,-15,-5.31
4443,5/19/2023,W1,0,-4.31
4444,5/19/2023,W2,-40,-6.81
4445,5/19/2023,W2,-15,-5.56
4446,5/19/2023,W2,0,-4.97
4447,5/20/2023,A1t,-40,-7.42
4448,5/20/2023,A1t,-15,-5.83
4449,5/20/2023,A1t,0,-4.75
4450,5/20/2023,M1,-40,-6.13
4451,5/20/2023,M1,-15,-3.54
4452,5/20/2023,M1,0,-1.33
4453,5/20/2023,M3,-40,-6.04
4454,5/20/2023,M3,-15,-3.21
4455,5/20/2023,M3,0,-1.38
4456,5/20/2023,M3t,-40,-6.21
4457,5/20/2023,M3t,-15,-3.13
4458,5/20/2023,M3t,0,-1.88
4459,5/20/2023,W1,-40,-6.48
4460,5/20/2023,W1,-15,-4.48
4461,5/20/2023,W1,0,-3.08
4462,5/20/2023,W2,-40,-6.39
4463,5/20/2023,W2,-15,-4.58
4464,5/20/2023,W2,0,-3.75
4465,5/21/2023,A1t,-40,-7.00
4466,5/21/2023,A1t,-15,-5.21
4467,5/21/2023,A1t,0,-4.00
4468,5/21/2023,M1,-40,-5.46
4469,5/21/2023,M1,-15,-2.88
4470,5/21/2023,M1,0,-0.83
4471,5/21/2023,M3,-40,-5.33
4472,5/21/2023,M3,-15,-2.46
4473,5/21/2023,M3,0,-0.71
4474,5/21/2023,M3t,-40,-5.54
4475,5/21/2023,M3t,-15,-2.42
4476,5/21/2023,M3t,0,-1.29
4477,5/21/2023,W1,-40,-5.96
4478,5/21/2023,W1,-15,-3.71
4479,5/21/2023,W1,0,-2.00
4480,5/21/2023,W2,-40,-5.83
4481,5/21/2023,W2,-15,-3.83
4482,5/21/2023,W2,0,-2.75
4483,5/22/2023,A1t,-40,-6.50
4484,5/22/2023,A1t,-15,-4.58
4485,5/22/2023,A1t,0,-3.33
4486,5/22/2023,M1,-40,-4.88
4487,5/22/2023,M1,-15,-2.08
4488,5/22/2023,M1,0,-0.08
4489,5/22/2023,M3,-40,-4.83
4490,5/22/2023,M3,-15,-2.00
4491,5/22/2023,M3,0,-0.25
4492,5/22/2023,M3t,-40,-5.04
4493,5/22/2023,M3t,-15,-2.13
4494,5/22/2023,M3t,0,-1.13
4495,5/22/2023,W1,-40,-5.42
4496,5/22/2023,W1,-15,-3.00
4497,5/22/2023,W1,0,-1.31
4498,5/22/2023,W2,-40,-5.25
4499,5/22/2023,W2,-15,-2.97
4500,5/22/2023,W2,0,-1.72
4501,5/23/2023,A1t,-40,-6.08
4502,5/23/2023,A1t,-15,-4.13
4503,5/23/2023,A1t,0,-2.75
4504,5/23/2023,M1,-40,-4.46
4505,5/23/2023,M1,-15,-1.75
4506,5/23/2023,M1,0,0.92
4507,5/23/2023,M3,-40,-4.42
4508,5/23/2023,M3,-15,-1.67
4509,5/23/2023,M3,0,0.00
4510,5/23/2023,M3t,-40,-4.71
4511,5/23/2023,M3t,-15,-1.75
4512,5/23/2023,M3t,0,-0.83
4513,5/23/2023,W1,-40,-4.90
4514,5/23/2023,W1,-15,-2.60
4515,5/23/2023,W1,0,-1.06
4516,5/23/2023,W2,-40,-4.75
4517,5/23/2023,W2,-15,-2.47
4518,5/23/2023,W2,0,-1.28
4519,5/24/2023,A1t,-40,-5.67
4520,5/24/2023,A1t,-15,-3.63
4521,5/24/2023,A1t,0,-2.33
4522,5/24/2023,M1,-40,-4.17
4523,5/24/2023,M1,-15,-1.50
4524,5/24/2023,M1,0,-0.50
4525,5/24/2023,M3,-40,-4.00
4526,5/24/2023,M3,-15,-1.50
4527,5/24/2023,M3,0,0.00
4528,5/24/2023,M3t,-40,-4.29
4529,5/24/2023,M3t,-15,-1.75
4530,5/24/2023,M3t,0,-0.75
4531,5/24/2023,W1,-40,-4.50
4532,5/24/2023,W1,-15,-2.23
4533,5/24/2023,W1,0,-0.88
4534,5/24/2023,W2,-40,-4.28
4535,5/24/2023,W2,-15,-2.03
4536,5/24/2023,W2,0,-1.00
4537,5/25/2023,A1t,-40,-5.33
4538,5/25/2023,A1t,-15,-3.25
4539,5/25/2023,A1t,0,-2.00
4540,5/25/2023,M1,-40,-3.88
4541,5/25/2023,M1,-15,-1.63
4542,5/25/2023,M1,0,-0.50
4543,5/25/2023,M3,-40,-3.79
4544,5/25/2023,M3,-15,-1.50
4545,5/25/2023,M3,0,-0.21
4546,5/25/2023,M3t,-40,-4.21
4547,5/25/2023,M3t,-15,-1.42
4548,5/25/2023,M3t,0,-0.79
4549,5/25/2023,W1,-40,-4.27
4550,5/25/2023,W1,-15,-2.21
4551,5/25/2023,W1,0,-0.94
4552,5/25/2023,W2,-40,-4.03
4553,5/25/2023,W2,-15,-1.94
4554,5/25/2023,W2,0,-1.00
4555,5/26/2023,A1t,-40,-5.00
4556,5/26/2023,A1t,-15,-3.04
4557,5/26/2023,A1t,0,-2.00
4558,5/26/2023,M1,-40,-3.75
4559,5/26/2023,M1,-15,-1.67
4560,5/26/2023,M1,0,-1.17
4561,5/26/2023,M3,-40,-3.50
4562,5/26/2023,M3,-15,-1.54
4563,5/26/2023,M3,0,-0.83
4564,5/26/2023,M3t,-40,-3.79
4565,5/26/2023,M3t,-15,-1.25
4566,5/26/2023,M3t,0,-0.75
4567,5/26/2023,W1,-40,-4.06
4568,5/26/2023,W1,-15,-2.17
4569,5/26/2023,W1,0,-1.19
4570,5/26/2023,W2,-40,-3.67
4571,5/26/2023,W2,-15,-1.69
4572,5/26/2023,W2,0,-0.97
4573,5/27/2023,A1t,-40,-4.83
4574,5/27/2023,A1t,-15,-2.88
4575,5/27/2023,A1t,0,-1.88
4576,5/27/2023,M1,-40,-3.75
4577,5/27/2023,M1,-15,-1.50
4578,5/27/2023,M1,0,-0.67
4579,5/27/2023,M3,-40,-3.50
4580,5/27/2023,M3,-15,-1.42
4581,5/27/2023,M3,0,-0.29
4582,5/27/2023,M3t,-40,-3.75
4583,5/27/2023,M3t,-15,-1.25
4584,5/27/2023,M3t,0,-0.71
4585,5/27/2023,W1,-40,-3.90
4586,5/27/2023,W1,-15,-2.10
4587,5/27/2023,W1,0,-0.98
4588,5/27/2023,W2,-40,-3.64
4589,5/27/2023,W2,-15,-1.58
4590,5/27/2023,W2,0,-0.94
4591,5/28/2023,A1t,-40,-4.50
4592,5/28/2023,A1t,-15,-2.75
4593,5/28/2023,A1t,0,-1.67
4594,5/28/2023,M1,-40,-3.50
4595,5/28/2023,M1,-15,-1.29
4596,5/28/2023,M1,0,-0.33
4597,5/28/2023,M3,-40,-3.38
4598,5/28/2023,M3,-15,-1.04
4599,5/28/2023,M3,0,0.00
4600,5/28/2023,M3t,-40,-3.71
4601,5/28/2023,M3t,-15,-1.25
4602,5/28/2023,M3t,0,-0.54
4603,5/28/2023,W1,-40,-3.71
4604,5/28/2023,W1,-15,-1.83
4605,5/28/2023,W1,0,-0.65
4606,5/28/2023,W2,-40,-3.28
4607,5/28/2023,W2,-15,-1.50
4608,5/28/2023,W2,0,-0.69
4609,5/29/2023,A1t,-40,-4.50
4610,5/29/2023,A1t,-15,-2.50
4611,5/29/2023,A1t,0,-1.50
4612,5/29/2023,M1,-40,-3.46
4613,5/29/2023,M1,-15,-1.25
4614,5/29/2023,M1,0,1.25
4615,5/29/2023,M3,-40,-3.00
4616,5/29/2023,M3,-15,-1.00
4617,5/29/2023,M3,0,0.50
4618,5/29/2023,M3t,-40,-3.29
4619,5/29/2023,M3t,-15,-1.25
4620,5/29/2023,M3t,0,-0.33
4621,5/29/2023,W1,-40,-3.58
4622,5/29/2023,W1,-15,-1.75
4623,5/29/2023,W1,0,-0.50
4624,5/29/2023,W2,-40,-3.17
4625,5/29/2023,W2,-15,-1.44
4626,5/29/2023,W2,0,-0.31
4627,5/30/2023,A1t,-40,-4.08
4628,5/30/2023,A1t,-15,-2.25
4629,5/30/2023,A1t,0,-1.33
4630,5/30/2023,M1,-40,-3.00
4631,5/30/2023,M1,-15,-1.13
4632,5/30/2023,M1,0,2.17
4633,5/30/2023,M3,-40,-3.00
4634,5/30/2023,M3,-15,-1.00
4635,5/30/2023,M3,0,1.17
4636,5/30/2023,M3t,-40,-3.25
4637,5/30/2023,M3t,-15,-0.92
4638,5/30/2023,M3t,0,0.08
4639,5/30/2023,W1,-40,-3.42
4640,5/30/2023,W1,-15,-1.65
4641,5/30/2023,W1,0,0.08
4642,5/30/2023,W2,-40,-3.14
4643,5/30/2023,W2,-15,-1.28
4644,5/30/2023,W2,0,0.28
4645,5/31/2023,A1t,-40,-3.83
4646,5/31/2023,A1t,-15,-2.21
4647,5/31/2023,A1t,0,-1.00
4648,5/31/2023,M1,-40,-3.00
4649,5/31/2023,M1,-15,-0.79
4650,5/31/2023,M1,0,0.50
4651,5/31/2023,M3,-40,-2.92
4652,5/31/2023,M3,-15,-0.79
4653,5/31/2023,M3,0,0.71
4654,5/31/2023,M3t,-40,-3.25
4655,5/31/2023,M3t,-15,-0.75
4656,5/31/2023,M3t,0,0.00
4657,5/31/2023,W1,-40,-3.23
4658,5/31/2023,W1,-15,-1.50
4659,5/31/2023,W1,0,0.23
4660,5/31/2023,W2,-40,-2.89
4661,5/31/2023,W2,-15,-1.06
4662,5/31/2023,W2,0,0.69
4663,6/1/2023,A1t,-40,-3.50
4664,6/1/2023,A1t,-15,-1.75
4665,6/1/2023,A1t,0,-1.00
4666,6/1/2023,M1,-40,-3.00
4667,6/1/2023,M1,-15,-0.75
4668,6/1/2023,M1,0,0.67
4669,6/1/2023,M3,-40,-2.54
4670,6/1/2023,M3,-15,-0.75
4671,6/1/2023,M3,0,0.79
4672,6/1/2023,M3t,-40,-2.96
4673,6/1/2023,M3t,-15,-0.75
4674,6/1/2023,M3t,0,0.00
4675,6/1/2023,W1,-40,-3.13
4676,6/1/2023,W1,-15,-1.31
4677,6/1/2023,W1,0,0.69
4678,6/1/2023,W2,-40,-2.67
4679,6/1/2023,W2,-15,-1.00
4680,6/1/2023,W2,0,0.64
4681,6/2/2023,A1t,-40,-3.50
4682,6/2/2023,A1t,-15,-1.75
4683,6/2/2023,A1t,0,-0.96
4684,6/2/2023,M1,-40,-2.79
4685,6/2/2023,M1,-15,-0.75
4686,6/2/2023,M1,0,0.17
4687,6/2/2023,M3,-40,-2.50
4688,6/2/2023,M3,-15,-0.50
4689,6/2/2023,M3,0,0.42
4690,6/2/2023,M3t,-40,-2.75
4691,6/2/2023,M3t,-15,-0.75
4692,6/2/2023,M3t,0,-0.13
4693,6/2/2023,W1,-40,-3.02
4694,6/2/2023,W1,-15,-1.25
4695,6/2/2023,W1,0,0.46
4696,6/2/2023,W2,-40,-2.67
4697,6/2/2023,W2,-15,-1.00
4698,6/2/2023,W2,0,0.58
4699,6/3/2023,A1t,-40,-3.50
4700,6/3/2023,A1t,-15,-1.75
4701,6/3/2023,A1t,0,-0.75
4702,6/3/2023,M1,-40,-2.63
4703,6/3/2023,M1,-15,-0.75
4704,6/3/2023,M1,0,1.42
4705,6/3/2023,M3,-40,-2.50
4706,6/3/2023,M3,-15,-0.50
4707,6/3/2023,M3,0,1.21
4708,6/3/2023,M3t,-40,-2.71
4709,6/3/2023,M3t,-15,-0.75
4710,6/3/2023,M3t,0,0.42
4711,6/3/2023,W1,-40,-2.90
4712,6/3/2023,W1,-15,-1.23
4713,6/3/2023,W1,0,1.13
4714,6/3/2023,W2,-40,-2.67
4715,6/3/2023,W2,-15,-0.92
4716,6/3/2023,W2,0,2.03
4717,6/4/2023,A1t,-40,-3.33
4718,6/4/2023,A1t,-15,-1.71
4719,6/4/2023,A1t,0,-0.50
4720,6/4/2023,M1,-40,-2.50
4721,6/4/2023,M1,-15,-0.75
4722,6/4/2023,M1,0,2.42
4723,6/4/2023,M3,-40,-2.50
4724,6/4/2023,M3,-15,-0.50
4725,6/4/2023,M3,0,1.75
4726,6/4/2023,M3t,-40,-2.00
4727,6/4/2023,M3t,-15,-0.29
4728,6/4/2023,M3t,0,1.29
